order_id,order_date,customer_id,product_category,region,quantity,unit_price,discount,payment_method,delivery_days,customer_rating,revenue
12680,3194,1827,1,2,6,90.77,0.14,1,4,1.1,468.37
12681,3236,1380,1,2,7,508.14,0.17,2,7,3.6,2952.29
12682,3250,1622,1,2,6,451.94,0.34,1,4,2.3,1789.68
12683,3264,1013,0,2,7,132.89,0.34,1,7,3.0,613.95
12684,3278,1503,3,0,5,214.67,0.3,1,1,1.5,751.34
12685,3292,1230,2,3,7,580.47,0.11,0,1,4.9,3616.33
12686,3306,1984,0,3,1,362.58,0.34,0,2,1.5,239.3
12687,2900,1083,1,2,3,483.68,0.24,1,5,2.8,1102.79
12688,2914,1129,2,2,3,169.79,0.14,0,11,2.8,438.06
12689,2928,1742,1,2,2,137.88,0.25,0,10,1.0,206.82
12690,2942,1837,1,3,3,473.59,0.01,2,6,3.7,1406.56
12691,2956,1144,0,3,5,416.24,0.05,0,2,3.2,1977.14
12692,2970,1890,2,2,4,413.37,0.29,0,1,3.0,1173.97
12693,2984,1856,3,0,3,338.29,0.23,0,9,4.3,781.45
12694,2998,1027,1,1,1,344.69,0.13,1,7,2.0,299.88
12695,3012,1065,2,1,5,445.38,0.18,1,8,4.4,1826.06
12696,3026,1162,0,1,3,172.95,0.32,0,6,4.5,352.82
12697,3054,1228,1,3,6,221.37,0.22,1,9,4.3,1036.01
12698,3068,1260,2,3,7,524.91,0.14,1,8,2.4,3159.96
12699,3082,1448,1,1,3,195.69,0.04,0,4,1.7,563.59
12700,3096,1423,0,1,6,334.59,0.1,1,5,2.9,1806.79
12701,3110,1459,2,0,5,426.04,0.34,1,2,2.0,1405.93
12702,3124,1951,2,3,3,599.96,0.15,0,1,1.2,1529.9
12703,3138,1675,2,3,6,269.65,0.17,0,6,2.1,1342.86
12704,3152,1300,2,1,4,265.43,0.17,2,3,2.9,881.23
12705,3166,1918,3,0,2,507.91,0.31,0,11,1.5,700.92
12706,3180,1302,1,0,5,486.22,0.21,0,4,4.8,1920.57
12707,3208,1286,2,1,6,442.68,0.24,1,1,3.6,2018.62
12708,3222,1394,2,1,1,285.99,0.14,1,6,1.5,245.95
12709,3320,1009,2,3,3,204.5,0.01,1,8,4.2,607.36
12710,3474,1706,0,1,6,371.11,0.33,0,10,4.7,1491.86
12711,3628,1629,2,2,7,527.59,0.33,0,4,2.1,2474.4
12712,3656,1269,0,0,6,532.01,0.33,0,10,1.6,2138.68
12713,3670,1591,1,1,6,78.47,0.33,0,8,2.3,315.45
12714,3684,1969,2,2,7,265.58,0.29,1,11,4.3,1319.93
12715,3698,1604,0,0,2,286.86,0.24,0,10,1.7,436.03
12716,3712,1777,1,2,7,586.9,0.3,1,3,4.1,2875.81
12717,3726,1843,3,2,7,411.63,0.21,1,11,3.9,2276.31
12718,3334,1861,0,1,1,253.24,0.05,0,7,3.6,240.58
12719,3348,1360,2,0,7,30.24,0.14,2,3,2.7,182.04
12720,3362,1256,2,2,1,345.75,0.34,2,6,2.5,228.19
12721,3376,1132,3,3,4,71.2,0.12,2,4,1.3,250.62
12722,3390,1275,2,0,7,503.15,0.3,1,6,2.4,2465.43
12723,3404,1775,2,3,2,455.22,0.03,1,7,3.4,883.13
12724,3418,1682,2,1,7,284.4,0.12,1,8,4.6,1751.9
12725,3432,1971,2,3,6,266.09,0.12,1,6,4.3,1404.96
12726,3446,1512,3,0,5,539.94,0.02,1,4,1.1,2645.71
12727,3460,1312,2,2,2,183.75,0.04,0,9,1.6,352.8
12728,3488,1575,1,2,7,160.68,0.07,0,7,4.4,1046.03
12729,3502,1885,1,0,2,564.43,0.29,2,9,4.8,801.49
12730,3516,1979,1,2,1,488.41,0.02,2,3,1.2,478.64
12731,3530,1283,2,3,4,495.07,0.1,1,5,3.8,1782.25
12732,3544,1120,3,2,4,129.19,0.0,2,1,2.5,516.76
12733,3558,1106,2,2,2,98.83,0.24,0,11,2.5,150.22
12734,3572,1932,3,3,2,30.23,0.22,0,8,3.6,47.16
12735,3586,1686,0,3,7,153.67,0.23,0,1,4.2,828.28
12736,3600,1996,1,3,3,467.9,0.13,1,1,2.1,1221.22
12737,3614,1203,1,1,6,155.42,0.07,2,7,3.8,867.24
12738,3642,1164,1,3,1,441.53,0.25,0,11,3.5,331.15
12739,3740,1304,1,3,6,162.37,0.28,2,8,3.1,701.44
12740,3894,1496,0,1,5,246.25,0.05,2,3,3.4,1169.69
12741,4048,1631,0,2,5,590.15,0.17,0,2,1.1,2449.12
12742,4090,1555,2,3,4,158.21,0.09,1,7,1.0,575.88
12743,4104,1823,1,0,1,235.18,0.06,1,10,3.2,221.07
12744,4118,1155,0,3,6,191.14,0.26,1,5,3.1,848.66
12745,4132,1366,0,3,4,79.13,0.19,1,1,1.3,256.38
12746,4146,1718,1,1,5,301.59,0.08,2,2,3.0,1387.31
12747,4160,1901,1,0,2,236.53,0.11,1,3,4.0,421.02
12748,3754,1619,2,2,1,421.51,0.34,2,6,3.2,278.2
12749,3768,1250,0,2,1,493.29,0.3,0,1,3.1,345.3
12750,3782,1956,2,0,6,333.39,0.31,1,8,3.9,1380.23
12751,3796,1915,1,3,7,33.83,0.16,0,2,1.7,198.92
12752,3810,1881,2,1,3,377.07,0.22,0,5,2.8,882.34
12753,3824,1333,2,0,6,47.4,0.13,0,8,1.6,247.43
12754,3838,1641,1,0,2,375.57,0.03,0,5,3.1,728.61
12755,3852,1968,0,2,7,415.74,0.14,1,8,3.4,2502.75
12756,3866,1510,2,1,7,130.69,0.21,0,6,1.5,722.72
12757,3880,1292,1,0,7,494.32,0.1,0,7,1.3,3114.22
12758,3908,1019,2,1,2,547.98,0.3,0,8,1.7,767.17
12759,3922,1281,2,3,4,490.66,0.05,2,3,3.3,1864.51
12760,3936,1796,1,2,1,193.49,0.13,1,5,1.8,168.34
12761,3950,1000,1,3,4,358.19,0.04,1,10,2.1,1375.45
12762,3964,1118,2,1,2,550.17,0.14,0,7,3.8,946.29
12763,3978,1034,2,3,3,202.59,0.01,2,9,2.0,601.69
12764,3992,1197,2,2,1,494.72,0.1,1,6,2.6,445.25
12765,4006,1484,2,1,2,20.54,0.14,1,10,4.7,35.33
12766,4020,1756,0,0,3,17.13,0.17,1,1,4.3,42.65
12767,4034,1058,0,3,6,459.43,0.19,1,11,2.0,2232.83
12768,4062,1836,2,2,5,460.45,0.1,1,8,3.4,2072.02
12769,4076,1160,1,0,7,476.55,0.18,1,6,3.7,2735.4
12770,4174,1690,0,2,2,559.07,0.18,0,1,4.6,916.87
12771,4328,1205,2,1,5,83.98,0.11,1,4,3.2,373.71
12772,4482,1011,3,1,4,150.71,0.29,1,6,3.2,428.02
12773,4524,1489,0,3,5,543.68,0.19,1,10,4.6,2201.9
12774,4538,1275,2,2,2,118.68,0.12,2,1,1.2,208.88
12775,4552,1692,2,2,5,414.1,0.33,0,10,3.5,1387.24
12776,4566,1241,0,2,7,325.32,0.3,2,5,2.7,1594.07
12777,4580,1215,1,1,1,63.67,0.34,0,3,4.6,42.02
12778,4594,1250,2,3,2,181.88,0.24,1,7,4.8,276.46
12779,4188,1810,2,2,3,319.42,0.13,1,8,1.7,833.69
12780,4202,1125,1,2,5,513.62,0.1,0,3,2.1,2311.29
12781,4216,1993,3,0,1,428.91,0.23,0,10,2.1,330.26
12782,4230,1216,3,2,7,378.8,0.34,0,3,1.4,1750.06
12783,4244,1305,0,3,4,305.18,0.22,0,11,2.9,952.16
12784,4258,1796,2,0,4,189.73,0.31,0,3,3.1,523.65
12785,4272,1184,1,0,7,84.76,0.12,1,11,3.3,522.12
12786,4286,1038,1,0,5,254.31,0.14,2,6,3.7,1093.53
12787,4300,1222,1,1,4,31.68,0.32,0,6,1.3,86.17
12788,4314,1183,2,0,3,138.47,0.26,1,3,3.5,307.4
12789,4342,1494,0,2,2,268.0,0.34,0,6,4.7,353.76
12790,4356,1426,0,1,1,259.88,0.27,0,9,2.8,189.71
12791,4370,1177,1,1,6,40.91,0.16,1,11,1.4,206.19
12792,4384,1918,1,1,5,359.6,0.19,1,8,1.3,1456.38
12793,4398,1427,2,1,4,336.57,0.32,1,11,2.1,915.47
12794,4412,1293,1,1,2,60.69,0.19,1,7,4.0,98.32
12795,4426,1851,3,1,6,566.75,0.09,1,7,2.0,3094.46
12796,4440,1150,1,1,3,73.14,0.15,1,8,4.3,186.51
12797,4454,1383,0,0,4,515.08,0.18,1,7,4.3,1689.46
12798,4468,1637,1,3,4,15.18,0.03,1,3,2.8,58.9
12799,4496,1812,1,2,1,531.13,0.26,2,8,2.2,393.04
12800,4510,1307,3,2,3,26.54,0.04,1,8,3.4,76.44
12801,4608,1335,2,0,3,458.32,0.14,1,1,4.2,1182.47
12802,4752,1945,1,0,5,226.59,0.28,1,10,1.3,815.72
12803,4896,1745,2,1,6,446.86,0.16,0,5,4.8,2252.17
12804,4923,1891,1,3,1,250.02,0.29,1,5,3.6,177.51
12805,4937,1374,3,1,5,56.48,0.12,1,1,2.6,248.51
12806,4951,1007,1,0,1,463.99,0.34,1,6,3.0,306.23
12807,4965,1340,3,1,3,56.68,0.07,2,6,2.5,158.14
12808,4979,1128,1,2,1,554.44,0.01,0,4,2.7,548.9
12809,4993,1775,2,2,1,44.82,0.31,1,6,3.4,30.93
12810,4622,1668,3,1,1,295.41,0.26,1,6,1.2,218.6
12811,4635,1351,2,3,2,437.98,0.08,1,1,1.7,805.88
12812,4648,1357,2,1,2,245.05,0.34,1,5,1.9,323.47
12813,4661,1516,1,1,6,142.08,0.18,0,2,2.6,699.03
12814,4674,1494,2,3,6,459.07,0.33,0,7,2.5,1845.46
12815,4687,1085,2,3,7,473.81,0.18,0,9,3.9,2719.67
12816,4700,1174,1,3,3,554.78,0.17,1,9,2.0,1381.4
12817,4713,1801,1,2,1,235.06,0.16,0,11,1.2,197.45
12818,4726,1192,1,1,3,311.16,0.12,1,9,1.2,821.46
12819,4739,1310,0,0,2,227.43,0.19,1,11,1.0,368.44
12820,4766,1118,1,3,1,165.39,0.16,0,7,1.2,138.93
12821,4779,1217,0,3,5,454.35,0.01,1,7,4.4,2249.03
12822,4792,1426,2,1,2,213.7,0.09,0,1,3.8,388.93
12823,4805,1969,1,0,2,265.47,0.07,2,11,5.0,493.77
12824,4818,1413,0,1,2,251.15,0.3,1,11,1.1,351.61
12825,4831,1113,1,1,7,431.91,0.21,2,6,4.4,2388.46
12826,4844,1977,3,3,1,551.91,0.27,1,5,3.8,402.89
12827,4857,1144,1,3,6,405.05,0.33,1,8,3.6,1628.3
12828,4870,1537,2,2,4,290.88,0.23,0,8,2.4,895.91
12829,4883,1647,1,0,5,470.83,0.34,0,11,2.5,1553.74
12830,4910,1302,1,0,5,389.97,0.11,1,4,4.4,1735.37
12831,441,1743,0,3,3,50.46,0.07,0,1,3.9,140.78
12832,584,1880,2,3,1,70.96,0.14,2,6,3.7,61.03
12833,727,1587,0,3,6,37.18,0.16,1,10,1.1,187.39
12834,766,1986,0,0,2,282.24,0.31,2,1,1.7,389.49
12835,779,1839,2,2,4,498.12,0.2,0,5,4.9,1593.98
12836,792,1344,2,0,1,198.15,0.1,2,5,2.8,178.34
12837,805,1813,0,3,1,239.73,0.26,1,3,4.1,177.4
12838,818,1963,0,3,7,547.04,0.18,0,5,2.6,3140.01
12839,831,1800,1,2,6,504.59,0.06,1,6,4.1,2845.89
12840,454,1000,2,1,4,404.05,0.2,2,5,1.5,1292.96
12841,467,1146,1,1,2,171.08,0.32,0,1,1.2,232.67
12842,480,1286,3,0,1,83.47,0.29,1,7,2.9,59.26
12843,493,1975,2,1,5,24.39,0.21,1,3,3.4,96.34
12844,506,1653,3,1,5,77.6,0.13,2,7,2.3,337.56
12845,519,1052,2,0,4,186.17,0.03,0,5,3.9,722.34
12846,532,1303,2,3,2,337.8,0.16,1,3,3.0,567.5
12847,545,1068,1,1,4,52.44,0.26,1,11,4.7,155.22
12848,558,1360,1,3,1,94.69,0.13,2,6,1.3,82.38
12849,571,1601,2,0,7,120.93,0.08,1,1,1.3,778.79
12850,597,1957,1,3,7,384.71,0.33,1,6,4.6,1804.29
12851,610,1219,2,3,5,375.24,0.29,2,4,3.7,1332.1
12852,623,1961,2,0,7,337.2,0.22,1,4,3.7,1841.11
12853,636,1703,2,3,3,161.54,0.05,1,5,1.1,460.39
12854,649,1965,0,1,4,232.11,0.05,1,9,4.8,882.02
12855,662,1574,1,1,7,71.56,0.04,2,1,4.1,480.88
12856,675,1584,1,1,3,147.48,0.22,1,3,4.1,345.1
12857,688,1160,1,1,3,540.16,0.04,0,11,4.6,1555.66
12858,701,1680,0,3,6,588.12,0.29,2,4,3.3,2505.39
12859,714,1088,2,1,5,393.88,0.35,1,2,2.6,1280.11
12860,740,1687,3,3,4,551.34,0.13,2,9,2.9,1918.66
12861,753,1780,3,2,3,391.0,0.16,1,11,4.1,985.32
12862,844,1584,1,3,1,34.42,0.25,0,7,4.1,25.82
12863,987,1756,2,1,7,598.11,0.33,1,1,3.4,2805.14
12864,1130,1588,3,2,6,72.89,0.31,0,9,1.9,301.76
12865,1156,1158,2,0,2,414.35,0.02,1,6,4.3,812.13
12866,1169,1488,1,3,7,162.91,0.06,1,2,3.6,1071.95
12867,1182,1970,3,1,7,244.31,0.26,2,1,1.9,1265.53
12868,1195,1323,2,1,7,392.87,0.24,1,6,2.9,2090.07
12869,1208,1609,3,1,6,270.35,0.05,2,7,5.0,1541.0
12870,1221,1380,2,0,2,161.57,0.18,1,10,2.3,264.97
12871,857,1101,3,2,5,210.65,0.27,1,6,1.5,768.87
12872,870,1493,1,2,4,214.81,0.08,2,7,1.1,790.5
12873,883,1643,2,1,4,576.2,0.3,1,6,1.7,1613.36
12874,896,1613,2,3,2,482.19,0.02,2,8,1.7,945.09
12875,909,1018,0,1,7,283.25,0.27,0,2,4.4,1447.41
12876,922,1453,2,1,1,131.9,0.22,1,9,1.6,102.88
12877,935,1481,2,3,2,489.44,0.11,0,9,4.5,871.2
12878,948,1593,2,1,2,106.95,0.25,1,11,1.3,160.43
12879,961,1396,1,0,4,138.12,0.27,1,9,4.6,403.31
12880,974,1278,1,1,3,229.12,0.33,0,7,2.0,460.53
12881,1000,1850,2,0,1,530.0,0.13,1,9,3.4,461.1
12882,1013,1364,2,1,4,92.1,0.24,1,1,1.6,279.98
12883,1026,1330,2,2,6,86.51,0.21,2,3,2.6,410.06
12884,1039,1640,2,3,2,303.98,0.18,2,2,1.3,498.53
12885,1052,1343,1,2,3,176.7,0.31,0,11,3.3,365.77
12886,1065,1821,3,1,1,347.71,0.0,0,1,2.4,347.71
12887,1078,1454,2,1,5,279.21,0.1,0,5,4.4,1256.44
12888,1091,1600,1,0,1,269.45,0.19,0,1,1.7,218.25
12889,1104,1724,1,1,1,80.5,0.06,1,3,2.1,75.67
12890,1117,1654,0,1,7,97.51,0.32,2,6,1.7,464.15
12891,1143,1064,0,1,2,495.33,0.23,1,6,3.3,762.81
12892,1234,1075,3,2,2,533.24,0.17,0,3,1.4,885.18
12893,1377,1710,2,0,5,152.29,0.29,2,4,1.8,540.63
12894,1520,1142,2,2,5,81.37,0.16,0,7,3.7,341.75
12895,1559,1916,2,0,5,46.25,0.2,2,6,1.3,185.0
12896,1572,1914,2,2,4,370.85,0.0,1,11,4.0,1483.4
12897,1585,1827,1,1,4,433.48,0.13,1,2,1.4,1508.51
12898,1598,1604,3,2,2,233.09,0.05,2,9,3.3,442.87
12899,1611,1472,0,2,2,412.61,0.24,1,6,5.0,627.17
12900,1624,1416,3,0,5,432.08,0.17,0,2,1.7,1793.13
12901,1247,1304,1,0,4,562.18,0.11,1,7,2.0,2001.36
12902,1260,1735,3,2,3,52.95,0.16,0,11,4.6,133.43
12903,1273,1496,2,0,4,127.49,0.07,0,11,3.5,474.26
12904,1286,1290,2,0,2,55.09,0.32,1,10,3.0,74.92
12905,1299,1939,3,0,4,522.78,0.02,0,10,3.3,2049.3
12906,1312,1101,2,3,2,478.66,0.3,0,4,2.2,670.12
12907,1325,1985,1,0,5,351.17,0.18,1,1,4.4,1439.8
12908,1338,1266,2,3,7,63.94,0.22,0,10,4.0,349.11
12909,1351,1866,3,3,5,174.89,0.11,0,9,3.6,778.26
12910,1364,1967,3,0,5,189.17,0.34,1,11,4.7,624.26
12911,1390,1621,2,2,3,343.03,0.1,0,10,3.3,926.18
12912,1403,1973,3,0,7,165.96,0.21,1,8,3.0,917.76
12913,1416,1841,2,1,3,57.68,0.35,1,5,4.9,112.48
12914,1429,1961,1,2,2,442.5,0.31,0,3,1.8,610.65
12915,1442,1941,3,3,1,189.96,0.19,0,4,1.6,153.87
12916,1455,1776,3,3,6,279.64,0.35,2,3,1.6,1090.6
12917,1468,1002,0,2,3,89.68,0.25,1,10,5.0,201.78
12918,1481,1084,2,2,2,484.49,0.07,1,8,3.6,901.15
12919,1494,1793,3,0,7,345.84,0.14,1,5,2.2,2081.96
12920,1507,1327,1,3,4,542.43,0.12,0,11,2.0,1909.35
12921,1533,1815,0,1,7,304.85,0.12,1,8,1.2,1877.88
12922,1546,1449,2,0,5,565.73,0.27,0,1,1.5,2064.91
12923,8,1453,3,2,5,536.74,0.2,1,9,4.6,2146.96
12924,162,1923,1,3,5,352.23,0.01,2,11,4.0,1743.54
12925,316,1628,2,2,2,561.33,0.31,0,10,4.8,774.64
12926,358,1220,1,2,5,204.01,0.1,2,3,2.7,918.04
12927,372,1153,2,2,3,228.9,0.35,1,1,3.4,446.36
12928,386,1664,1,0,4,41.6,0.33,0,3,2.9,111.49
12929,400,1011,0,1,5,359.68,0.33,0,2,4.5,1204.93
12930,414,1132,1,1,2,437.33,0.28,0,7,5.0,629.76
12931,428,1993,1,3,4,467.51,0.08,1,10,4.7,1720.44
12932,22,1303,1,2,5,102.64,0.19,2,4,3.4,415.69
12933,36,1292,2,1,1,274.83,0.08,1,7,1.2,252.84
12934,50,1974,2,2,5,118.46,0.09,1,3,3.5,538.99
12935,64,1299,1,3,6,402.34,0.21,0,6,1.4,1907.09
12936,78,1739,2,2,7,107.4,0.01,0,7,1.6,744.28
12937,92,1782,2,1,3,543.94,0.34,0,7,1.8,1077.0
12938,106,1042,1,2,4,149.92,0.32,1,5,2.5,407.78
12939,120,1943,2,1,3,185.47,0.13,1,6,3.4,484.08
12940,134,1342,2,3,1,512.78,0.18,0,3,2.3,420.48
12941,148,1325,1,2,1,283.2,0.16,1,4,2.8,237.89
12942,176,1813,2,1,6,29.04,0.31,2,11,1.2,120.23
12943,190,1497,0,3,3,304.33,0.24,2,6,3.5,693.87
12944,204,1363,0,2,4,64.46,0.1,0,3,3.6,232.06
12945,218,1890,3,3,1,591.43,0.16,1,7,1.4,496.8
12946,232,1426,2,1,1,359.05,0.15,2,3,4.1,305.19
12947,246,1020,3,2,5,165.07,0.34,1,9,3.6,544.73
12948,260,1406,3,2,6,344.77,0.06,1,4,3.0,1944.5
12949,274,1618,3,2,7,59.97,0.03,1,2,3.2,407.2
12950,288,1335,2,3,2,482.94,0.31,1,6,3.0,666.46
12951,302,1814,1,3,7,556.32,0.31,2,9,1.2,2687.03
12952,330,1116,3,1,7,526.55,0.31,0,10,3.9,2543.24
12953,344,1123,1,0,1,214.93,0.18,2,10,3.0,176.24
12954,1638,1398,1,2,4,205.57,0.23,1,2,1.7,633.16
12955,1792,1792,1,2,4,35.53,0.2,0,4,3.7,113.7
12956,1935,1803,1,1,5,396.07,0.02,2,5,3.8,1940.74
12957,1949,1714,2,2,4,327.92,0.21,2,9,1.9,1036.23
12958,1963,1050,1,3,5,283.72,0.0,0,7,4.2,1418.6
12959,1977,1782,2,3,1,545.96,0.11,1,5,2.8,485.9
12960,1991,1323,1,2,1,113.21,0.33,0,6,1.7,75.85
12961,2005,1788,2,2,7,20.65,0.11,1,9,3.6,128.65
12962,2019,1140,1,3,1,57.89,0.33,0,4,3.4,38.79
12963,1652,1469,2,2,1,145.67,0.09,0,2,1.7,132.56
12964,1666,1786,3,3,2,34.47,0.11,0,5,4.5,61.36
12965,1680,1801,3,0,6,309.16,0.22,0,7,4.4,1446.87
12966,1694,1333,2,0,7,198.74,0.27,0,4,4.3,1015.56
12967,1708,1892,2,2,7,120.58,0.18,1,1,2.6,692.13
12968,1722,1963,2,2,6,453.8,0.31,0,8,4.3,1878.73
12969,1736,1372,0,2,2,134.6,0.01,0,5,4.4,266.51
12970,1750,1563,1,3,1,417.25,0.32,1,10,5.0,283.73
12971,1764,1493,1,0,4,219.32,0.07,1,2,4.8,815.87
12972,1778,1538,2,0,5,314.42,0.31,1,3,2.5,1084.75
12973,1806,1668,1,1,7,561.31,0.14,1,10,1.8,3379.09
12974,1820,1750,0,1,6,36.85,0.29,2,10,2.2,156.98
12975,1834,1155,3,2,3,307.65,0.24,1,5,3.0,701.44
12976,1848,1290,1,3,5,514.84,0.06,0,11,4.2,2419.75
12977,1862,1647,2,2,3,358.96,0.32,0,4,3.9,732.28
12978,1876,1143,2,0,3,176.97,0.09,1,9,4.2,483.13
12979,1890,1105,2,2,7,247.64,0.09,2,9,2.5,1577.47
12980,1904,1419,2,2,1,412.96,0.28,1,8,2.0,297.33
12981,1918,1669,2,0,3,536.12,0.04,2,2,1.1,1544.03
12982,2033,1657,2,0,1,39.02,0.08,1,5,3.5,35.9
12983,2187,1001,1,0,2,56.85,0.18,1,8,4.2,93.23
12984,2341,1944,0,0,4,205.16,0.29,1,8,4.6,582.65
12985,2383,1588,1,1,3,151.18,0.05,1,7,2.9,430.86
12986,2397,1643,3,3,7,169.98,0.19,2,4,4.7,963.79
12987,2411,1089,3,3,4,144.44,0.25,1,3,1.8,433.32
12988,2425,1344,2,0,1,129.56,0.3,0,8,3.1,90.69
12989,2439,1349,3,3,3,91.42,0.33,1,8,1.9,183.75
12990,2453,1458,2,3,5,561.36,0.27,2,10,1.8,2048.96
12991,2047,1262,1,3,7,99.35,0.23,0,5,4.8,535.5
12992,2061,1350,2,3,2,134.58,0.15,0,3,4.3,228.79
12993,2075,1107,0,0,6,159.07,0.04,1,5,1.0,916.24
12994,2089,1585,2,2,2,560.81,0.25,0,4,2.1,841.21
12995,2103,1038,2,2,3,457.09,0.35,1,8,1.8,891.33
12996,2117,1908,0,2,7,476.97,0.26,1,2,1.6,2470.7
12997,2131,1158,2,1,2,76.28,0.01,0,11,3.8,151.03
12998,2145,1582,3,3,6,504.24,0.17,2,8,3.3,2511.12
12999,2159,1958,3,0,5,253.79,0.22,2,10,2.8,989.78
13000,2173,1311,3,0,4,168.75,0.24,0,6,1.8,513.0
13001,2201,1240,0,1,5,351.81,0.25,0,4,2.1,1319.29
13002,2215,1937,0,0,2,495.98,0.2,2,11,2.4,793.57
13003,2229,1444,2,2,6,470.51,0.08,0,3,4.1,2597.22
13004,2243,1297,3,1,4,535.65,0.33,1,10,5.0,1435.54
13005,2257,1951,1,0,7,557.96,0.24,2,5,1.7,2968.35
13006,2271,1035,1,1,6,154.3,0.08,1,6,2.4,851.74
13007,2285,1083,2,1,5,262.96,0.11,1,1,2.1,1170.17
13008,2299,1451,3,0,1,23.56,0.32,0,1,1.2,16.02
13009,2313,1885,0,2,1,529.4,0.31,1,11,1.9,365.29
13010,2327,1774,0,0,4,105.42,0.14,1,10,4.6,362.64
13011,2355,1821,1,3,4,518.96,0.01,1,3,4.4,2055.08
13012,2369,1384,2,3,4,207.69,0.02,0,2,1.7,814.14
13013,2467,1171,1,0,1,230.36,0.1,2,1,2.5,207.32
13014,2621,1375,3,2,5,37.89,0.22,1,11,2.2,147.77
13015,2775,1684,3,3,4,206.22,0.2,1,8,1.6,659.9
13016,2803,1361,1,3,1,534.69,0.22,1,1,3.5,417.06
13017,2817,1558,2,0,4,29.95,0.25,0,10,3.2,89.85
13018,2831,1890,1,0,4,252.7,0.01,0,8,2.7,1000.69
13019,2845,1140,1,0,6,33.37,0.04,0,5,4.4,192.21
13020,2859,1886,0,1,4,231.99,0.13,1,4,3.5,807.33
13021,2873,1917,1,1,1,115.99,0.05,0,8,2.0,110.19
13022,2481,1117,2,1,5,162.55,0.03,0,8,2.5,788.37
13023,2495,1276,1,0,1,528.4,0.22,1,11,1.6,412.15
13024,2509,1725,2,2,1,270.09,0.29,1,8,3.4,191.76
13025,2523,1219,0,3,4,175.17,0.26,1,3,3.3,518.5
13026,2537,1904,1,1,6,359.76,0.29,2,8,4.5,1532.58
13027,2551,1025,1,2,3,98.13,0.23,2,1,4.4,226.68
13028,2565,1520,1,0,7,166.74,0.26,0,4,4.3,863.71
13029,2579,1782,3,1,3,334.56,0.1,2,5,3.2,903.31
13030,2593,1009,3,0,3,153.95,0.35,0,6,3.6,300.2
13031,2607,1983,3,2,1,412.29,0.06,2,5,4.1,387.55
13032,2635,1377,2,1,4,302.52,0.08,1,5,1.4,1113.27
13033,2649,1632,2,1,7,466.61,0.1,0,5,2.2,2939.64
13034,2663,1636,2,1,3,569.72,0.34,0,9,1.7,1128.05
13035,2677,1681,3,1,2,82.75,0.35,0,10,3.0,107.58
13036,2691,1583,2,2,2,210.78,0.28,1,10,4.4,303.52
13037,2705,1151,1,1,2,201.94,0.22,1,3,1.9,315.03
13038,2719,1719,0,3,5,103.44,0.18,1,2,3.9,424.1
13039,2733,1048,0,3,4,489.03,0.34,1,10,2.6,1291.04
13040,2747,1153,1,0,1,459.53,0.24,1,2,4.6,349.24
13041,2761,1858,1,1,1,298.39,0.33,0,8,3.5,199.92
13042,2789,1292,2,3,4,329.6,0.11,2,5,4.9,1173.38
13043,2887,1579,3,3,6,49.83,0.12,0,5,2.0,263.1
13044,3041,1049,3,3,7,339.97,0.3,2,6,4.7,1665.85
13045,3195,1663,2,2,6,477.93,0.05,2,9,2.4,2724.2
13046,3237,1530,1,1,5,350.69,0.33,1,7,3.5,1174.81
13047,3251,1611,3,2,4,170.2,0.18,1,5,1.7,558.26
13048,3265,1059,0,2,6,405.52,0.32,1,5,4.0,1654.52
13049,3279,1166,2,3,7,226.47,0.12,2,10,4.9,1395.06
13050,3293,1201,1,3,5,333.75,0.25,1,9,4.1,1251.56
13051,3307,1856,2,0,3,300.23,0.17,0,9,3.5,747.57
13052,2901,1145,2,1,3,237.99,0.22,1,2,2.8,556.9
13053,2915,1914,0,1,5,435.54,0.18,2,7,2.4,1785.71
13054,2929,1675,3,3,4,532.07,0.34,1,10,2.7,1404.66
13055,2943,1969,3,3,3,18.05,0.24,2,1,2.3,41.15
13056,2957,1992,2,1,4,561.17,0.09,1,4,4.3,2042.66
13057,2971,1438,3,0,6,314.24,0.32,1,2,4.6,1282.1
13058,2985,1241,1,3,3,424.93,0.1,0,10,4.8,1147.31
13059,2999,1580,2,0,7,515.54,0.13,2,9,2.7,3139.64
13060,3013,1686,1,2,7,288.26,0.04,0,6,3.2,1937.11
13061,3027,1560,2,3,6,503.46,0.31,2,4,3.3,2084.32
13062,3055,1482,3,2,7,118.91,0.1,0,3,3.6,749.13
13063,3069,1107,1,3,4,108.11,0.09,0,4,1.0,393.52
13064,3083,1225,2,2,4,399.62,0.32,1,2,4.4,1086.97
13065,3097,1672,2,3,7,524.03,0.28,1,5,2.1,2641.11
13066,3111,1630,2,0,2,537.07,0.05,1,9,2.9,1020.43
13067,3125,1660,2,0,5,391.59,0.27,2,6,4.4,1429.3
13068,3139,1976,1,0,1,322.41,0.32,2,2,5.0,219.24
13069,3153,1661,3,2,5,208.86,0.03,0,6,4.2,1012.97
13070,3167,1431,2,0,7,588.3,0.29,1,9,1.1,2923.85
13071,3181,1804,2,2,4,202.02,0.19,1,4,2.5,654.54
13072,3209,1654,1,3,4,450.35,0.23,2,1,2.0,1387.08
13073,3223,1418,3,2,5,326.21,0.17,1,2,4.9,1353.77
13074,3321,1987,2,3,4,370.98,0.24,2,5,2.1,1127.78
13075,3475,1454,2,1,6,245.19,0.01,1,10,4.8,1456.43
